call_type_a,call_type_b,call_type_c,ORIGIN_CALL,ORIGIN_STAND,MISSING_DATA,lon_1st,lat_1st,delta_lon,delta_lat,lon_last,lat_last
0,0,1,1,1,1,-8.611515,41.161536,0.016029000000001403,-0.006731999999999516,-8.595486,41.154804
1,0,0,1,1,1,-8.682408,41.159358,-9.899999999873899e-05,0.021096000000000004,-8.682507,41.180454
0,1,0,1,1,1,-8.599221,41.149161,-0.03076199999999929,0.008028000000003033,-8.629983,41.157189
1,0,0,1,1,1,-8.650251,41.154327,0.029052000000000078,-0.011034000000002209,-8.621199,41.143293
1,0,0,1,1,1,-8.68356,41.159142,0.003510000000000346,0.026505000000000223,-8.68005,41.185647
0,1,0,1,1,1,-8.663715,41.177241,0.004239000000000104,0.013292999999997335,-8.659476,41.190534
1,0,0,1,1,1,-8.642277,41.170923,0.032246999999999915,-0.01606500000000466,-8.61003,41.154858
0,1,0,1,1,1,-8.609634,41.151285,-0.02073599999999942,0.0037799999999990064,-8.63037,41.155065
0,1,0,1,1,1,-8.585622,41.14854,-0.036728999999999346,-0.0027720000000002187,-8.622351,41.145768
0,0,1,1,1,1,-8.611146,41.147262,-0.0011700000000001154,0.019251000000004126,-8.612316,41.166513
0,1,0,1,1,1,-8.582463,41.180697,-0.022311000000000192,-0.019376999999998645,-8.604774,41.16132
0,1,0,1,1,1,-8.612568,41.146029,-0.041391000000000844,0.012743999999997868,-8.653959,41.158773
0,0,1,1,1,1,-8.630082,41.15718,-0.03932100000000105,0.007533000000002232,-8.669403,41.164713
1,0,0,1,1,1,-8.67375,41.149656,-0.016911000000000342,0.0448379999999986,-8.690661,41.194494
0,1,0,1,1,1,-8.628723,41.161032,0.015723000000001264,-0.017369999999999663,-8.613,41.143662
0,1,0,1,1,1,-8.632323,41.164479,-0.0494640000000004,-0.0058050000000022806,-8.681787,41.158674
0,0,1,1,1,1,-8.585658,41.148567,-0.07770599999999916,0.014526000000003592,-8.663364,41.163093
0,0,1,1,1,1,-8.613945,41.146146,-0.04877100000000034,0.008271000000000583,-8.662716,41.154417
0,0,1,1,1,1,-8.60166,41.147478,-0.01776599999999995,0.008828999999998643,-8.619426,41.156307
0,0,1,1,1,1,-8.639802,41.159808,0.019709999999999894,-0.030221999999994864,-8.620092,41.129586
0,0,1,1,1,1,-8.652393,41.157288,-0.017991000000000312,0.08025299999999902,-8.670384,41.237541
1,0,0,1,1,1,-8.668323,41.171382,0.004661999999999722,-0.015705000000004077,-8.663661,41.155677
0,1,0,1,1,1,-8.599995,41.182695,0.00012599999999984846,0.03788099999999872,-8.599869,41.220576
0,1,0,1,1,1,-8.611074,41.149458,0.007875000000000298,0.03726899999999489,-8.603199,41.186727
0,1,0,1,1,1,-8.630595,41.154858,-0.03715200000000074,0.07607700000000506,-8.667747,41.230935
0,0,1,1,1,1,-8.623242,41.14791,-0.009468000000000032,0.014237999999998863,-8.63271,41.162148
1,0,0,1,1,1,-8.574732,41.14269,-0.010584000000001481,0.03422700000000134,-8.585316,41.176917
0,0,1,1,1,1,-8.696034,41.185638,0.08287199999999828,-0.00016199999999599868,-8.613162,41.185476
1,0,0,1,1,1,-8.681751,41.15709,0.06089399999999934,-0.02396699999999896,-8.620857,41.133123
0,0,1,1,1,1,-8.613612,41.147649,0.01497599999999899,0.0012600000000020373,-8.598636,41.148909
0,1,0,1,1,1,-8.61759,41.146119,0.015705000000000524,0.03749400000000236,-8.601885,41.183613
1,0,0,1,1,1,-8.598141,41.152779,-0.0038520000000001886,0.02680199999999644,-8.601993,41.179581
0,1,0,1,1,1,-8.569791,41.166054,-0.043091999999999686,0.017198999999997966,-8.612883,41.183253
1,0,0,1,1,1,-8.607393,41.145327,-0.005687999999999249,-0.0049680000000051905,-8.613081,41.140359
0,1,0,1,1,1,-8.628255,41.157414,0.014714999999998923,-0.016011000000005993,-8.61354,41.141403
0,1,0,1,1,1,-8.606493,41.144607,-0.06282899999999891,0.0904949999999971,-8.669322,41.235102
1,0,0,1,1,1,-8.640513,41.159781,0.031014000000000763,-0.010773000000000366,-8.609499,41.149008
0,0,1,1,1,1,-8.654418,41.149629,-0.009270000000000778,0.006210000000002935,-8.663688,41.155839
1,0,0,1,1,1,-8.629632,41.155479,0.0,0.0,-8.629632,41.155479
0,1,0,1,1,1,-8.628363,41.157315,0.05990399999999951,0.0025380000000012615,-8.568459,41.159853
1,0,0,1,1,1,-8.683389,41.159151,0.05972399999999922,-0.0012600000000020373,-8.623665,41.157891
0,0,1,1,1,1,-8.612955,41.170212,0.019043999999999173,-0.004373999999998546,-8.593911,41.165838
0,0,1,1,1,1,-8.59878,41.182965,0.03978000000000037,0.02216699999999605,-8.559,41.205132
0,1,0,1,1,1,-8.611065,41.145687,-0.00666000000000011,0.001502999999999588,-8.617725,41.14719
0,0,1,1,1,1,-8.669952,41.236866,4.500000000007276e-05,-9.899999999873899e-05,-8.669907,41.236767
0,1,0,1,1,1,-8.606493,41.144607,-0.013517999999999475,0.0022140000000021587,-8.620011,41.146821
0,0,1,1,1,1,-8.610057,41.140755,-0.008433000000000135,0.02425500000000369,-8.61849,41.16501
0,0,1,1,1,1,-8.585595,41.148585,-0.030086999999999975,0.023292000000004975,-8.615682,41.171877
0,0,1,1,1,1,-8.630343,41.181147,-0.002340000000000231,-0.02952900000000369,-8.632683,41.151618
1,0,0,1,1,1,-8.652888,41.161977,0.03824100000000108,-0.01092599999999777,-8.614647,41.151051
0,0,1,1,1,1,-8.606997,41.146497,0.00013500000000021828,0.00043200000000354066,-8.606862,41.146929
0,0,1,1,1,1,-8.650395,41.127903,0.02194199999999924,0.04295699999999414,-8.628453,41.17086
0,1,0,1,1,1,-8.619885,41.148018,-0.02889899999999912,0.020249999999997215,-8.648784,41.168268
0,1,0,1,1,1,-8.617617,41.146164,-0.045117000000001184,0.025100999999999374,-8.662734,41.171265
0,0,1,1,1,1,-8.611488,41.146803,0.009485999999998995,0.010314000000001045,-8.602002,41.157117
1,0,0,1,1,1,-8.621505,41.181804,0.048051000000000954,-0.034281000000000006,-8.573454,41.147523
0,1,0,1,1,1,-8.584308,41.163138,0.00959399999999988,-0.020447999999994693,-8.574714,41.14269
1,0,0,1,1,1,-8.647416,41.151825,0.0014039999999990727,0.027620999999996343,-8.646012,41.179446
0,0,1,1,1,1,-8.633763,41.147406,0.013742999999999839,-0.0013769999999979632,-8.62002,41.146029
0,1,0,1,1,1,-8.628237,41.157495,0.04330799999999968,0.012294000000004246,-8.584929,41.169789
0,1,0,1,1,1,-8.606538,41.144706,0.00034199999999984243,0.0071459999999987645,-8.606196,41.151852
0,1,0,1,1,1,-8.585649,41.148576,0.009368999999999517,0.017154000000005,-8.57628,41.16573
1,0,0,1,1,1,-8.621307,41.143374,-0.019728000000000634,0.000945000000001528,-8.641035,41.144319
0,1,0,1,1,1,-8.59923,41.149143,0.03863699999999959,-0.009432000000003882,-8.560593,41.139711
1,0,0,1,1,1,-8.607465,41.145399,0.0018809999999991334,-0.018944999999995105,-8.605584,41.126454
0,1,0,1,1,1,-8.610822,41.145651,-0.011834999999999596,0.021797999999996875,-8.622657,41.167449
0,0,1,1,1,1,-8.597376,41.148945,-0.033326999999999884,0.039014999999999134,-8.630703,41.18796
0,1,0,1,1,1,-8.614035,41.141295,0.04052699999999909,0.016100999999999033,-8.573508,41.157396
1,0,0,1,1,1,-8.601237,41.181768,0.024497999999999465,-0.021726000000001022,-8.576739,41.160042
0,0,1,1,1,1,-8.679978,41.171589,0.07051500000000033,-0.014201999999997383,-8.609463,41.157387
0,1,0,1,1,1,-8.612559,41.146065,0.0014399999999987756,0.018116999999996608,-8.611119,41.164182
0,1,0,1,1,1,-8.619786,41.148072,0.016757999999999384,-0.004635000000000389,-8.603028,41.143437
1,0,0,1,1,1,-8.668881,41.176251,0.03162600000000104,-0.014291999999997529,-8.637255,41.161959
0,1,0,1,1,1,-8.649432,41.15412,0.03990599999999844,-0.009675000000001432,-8.609526,41.144445
0,1,0,1,1,1,-8.582517,41.180589,-0.037548000000001025,-0.03385799999999506,-8.620065,41.146731
0,0,1,1,1,1,-8.60247,41.155938,0.009845999999999577,0.00400499999999937,-8.592624,41.159943
0,0,1,1,1,1,-8.639991,41.159682,0.003968999999999667,-0.019061999999998136,-8.636022,41.14062
0,0,1,1,1,1,-8.59122,41.162724,-0.03883500000000062,0.09675000000000011,-8.630055,41.259474
1,0,0,1,1,1,-8.615817,41.149665,0.0058229999999994675,0.005319000000000074,-8.609994,41.154984
1,0,0,1,1,1,-8.620002,41.146848,-0.012042000000000996,-0.020223000000001434,-8.632044,41.126625
0,1,0,1,1,1,-8.591193,41.162697,-0.032417999999999836,0.07012799999999686,-8.623611,41.232825
0,0,1,1,1,1,-8.608671,41.147793,0.02025899999999936,0.01801799999999787,-8.588412,41.165811
0,1,0,1,1,1,-8.608851,41.147658,0.013463999999999032,-0.03904200000000202,-8.595387,41.108616
0,1,0,1,1,1,-8.62713,41.151906,0.03475800000000007,-0.005336999999997261,-8.592372,41.146569
0,1,0,1,1,1,-8.610921,41.145462,-0.013896000000000797,0.03397499999999809,-8.624817,41.179437
0,1,0,1,1,1,-8.654715,41.173587,-0.008613000000000426,-0.012914999999999566,-8.663328,41.160672
0,1,0,1,1,1,-8.632287,41.164425,0.022985999999999507,-0.02122200000000163,-8.609301,41.143203
0,1,0,1,1,1,-8.628228,41.157675,0.02907899999999941,-0.0014490000000009218,-8.599149,41.156226
0,1,0,1,1,1,-8.630388,41.154714,0.01860300000000059,-0.01183499999999782,-8.611785,41.142879
0,0,1,1,1,1,-8.610318,41.143383,-0.000828000000000273,0.006129000000001383,-8.611146,41.149512
0,1,0,1,1,1,-8.585676,41.14854,-0.037224000000000146,0.002304000000002304,-8.6229,41.150844
1,0,0,1,1,1,-8.605017,41.145831,-0.015057000000000542,0.0010800000000017462,-8.620074,41.146911
0,0,1,1,1,1,-8.650881,41.161671,0.037808999999999315,-0.015578999999995347,-8.613072,41.146092
0,1,0,1,1,1,-8.613306,41.166819,-0.03935700000000075,0.002556000000005554,-8.652663,41.169375
0,0,1,1,1,1,-8.621352,41.143491,-0.06229800000000019,0.0334710000000058,-8.68365,41.176962
0,1,0,1,1,1,-8.606484,41.144598,-0.014454000000000633,0.00537299999999874,-8.620938,41.149971
0,0,1,1,1,1,-8.620146,41.162553,0.004077000000000552,-0.022095000000000198,-8.616069,41.140458
0,0,1,1,1,1,-8.610687,41.145624,-0.006731999999999516,-0.008738999999998498,-8.617419,41.136885
0,1,0,1,1,1,-8.582517,41.180472,-0.07049700000000136,-0.006696000000005142,-8.653014,41.173776
0,0,1,1,1,1,-8.630235,41.180976,0.007191000000000614,-0.03032100000000071,-8.623044,41.150655
1,0,0,1,1,1,-8.643501,41.165442,0.01747800000000055,-0.009782999999998765,-8.626023,41.155659
0,1,0,1,1,1,-8.610714,41.145912,0.00822600000000051,0.010007999999999129,-8.602488,41.15592
1,0,0,1,1,1,-8.629812,41.179986,0.01773899999999884,-0.03177000000000163,-8.612073,41.148216
0,1,0,1,1,1,-8.64072,41.161284,0.03219299999999947,0.0010890000000003397,-8.608527,41.162373
0,0,1,1,1,1,-8.589753,41.171382,-0.020340000000000913,-0.018297000000004005,-8.610093,41.153085
0,0,1,1,1,1,-8.586387,41.149251,-0.021321000000000367,0.00748800000000216,-8.607708,41.156739
0,0,1,1,1,1,-8.622585,41.143869,-0.038231999999998934,0.04497299999999882,-8.660817,41.188842
0,0,1,1,1,1,-8.613459,41.146029,-0.002600999999998521,-0.021833999999998355,-8.61606,41.124195
0,1,0,1,1,1,-8.627742,41.175405,0.023453999999999198,-0.014624999999995225,-8.604288,41.16078
0,0,1,1,1,1,-8.570016,41.167584,-0.04996799999999979,-0.020762999999995202,-8.619984,41.146821
0,0,1,1,1,1,-8.613414,41.155002,0.006876000000000104,-0.0013950000000022555,-8.606538,41.153607
0,1,0,1,1,1,-8.606529,41.144616,-0.06348599999999927,0.09209700000000254,-8.670015,41.236713
0,0,1,1,1,1,-8.613459,41.147604,-0.04842000000000013,0.021914999999999907,-8.661879,41.169519
0,1,0,1,1,1,-8.649423,41.154345,0.03927600000000098,-0.013472999999997626,-8.610147,41.140872
1,0,0,1,1,1,-8.628984,41.165937,0.007641000000001341,-0.00987299999999891,-8.621343,41.156064
1,0,0,1,1,1,-8.583768,41.173479,-0.03221100000000021,-0.02527200000000107,-8.615979,41.148207
0,1,0,1,1,1,-8.585667,41.148549,-0.052784999999998305,0.010403999999994085,-8.638452,41.158953
0,1,0,1,1,1,-8.586054,41.148666,-0.04499099999999956,0.0059040000000010195,-8.631045,41.15457
0,1,0,1,1,1,-8.628219,41.157405,0.02411999999999992,0.003672000000001674,-8.604099,41.161077
0,0,1,1,1,1,-8.613702,41.146029,-0.03608999999999973,0.007893000000002814,-8.649792,41.153922
0,1,0,1,1,1,-8.58564,41.148603,-0.0011700000000001154,0.02989799999999576,-8.58681,41.178501
0,1,0,1,1,1,-8.60643,41.144706,-0.008207999999999771,0.008063999999997407,-8.614638,41.15277
0,1,0,1,1,1,-8.607132,41.150331,0.0027450000000008856,0.011474999999997237,-8.604387,41.161806
0,1,0,1,1,1,-8.584335,41.163138,-0.012024000000000257,-0.009647999999998547,-8.596359,41.15349
0,0,1,1,1,1,-8.647902,41.17374,0.004049999999999443,-0.003393000000002644,-8.643852,41.170347
0,1,0,1,1,1,-8.611029,41.145552,0.04243500000000111,0.0149939999999944,-8.568594,41.160546
0,1,0,1,1,1,-8.591283,41.162706,-0.009755999999999432,0.016388999999996656,-8.601039,41.179095
0,0,1,1,1,1,-8.654859,41.152374,0.03128399999999942,0.0005039999999993938,-8.623575,41.152878
0,1,0,1,1,1,-8.604198,41.161113,-0.020493000000000094,8.999999998593466e-06,-8.624691,41.161122
0,1,0,1,1,1,-8.611029,41.149701,0.009234000000001075,-0.0032759999999996126,-8.601795,41.146425
0,0,1,1,1,1,-8.683506,41.159151,0.029285999999999035,0.021716999999995323,-8.65422,41.180868
0,0,1,1,1,1,-8.610687,41.14872,0.013346999999999554,0.020898000000002526,-8.59734,41.169618
1,0,0,1,1,1,-8.614026,41.179176,-0.05615099999999984,0.057923999999999864,-8.670177,41.2371
0,0,1,1,1,1,-8.67087,41.148891,-0.0048149999999989035,0.003410999999999831,-8.675685,41.152302
0,1,0,1,1,1,-8.613873,41.141286,0.006489000000000189,0.004131000000000995,-8.607384,41.145417
0,1,0,1,1,1,-8.585685,41.148594,-0.05939099999999975,0.013886999999996874,-8.645076,41.162481
0,1,0,1,1,1,-8.617635,41.146056,0.0011879999999990787,-0.0010170000000044865,-8.616447,41.145039
0,1,0,1,1,1,-8.607123,41.150367,0.0024210000000000065,-0.005048999999999637,-8.604702,41.145318
0,0,1,1,1,1,-8.648181,41.148297,0.0324719999999985,0.0004860000000022069,-8.615709,41.148783
0,1,0,1,1,1,-8.63055,41.154921,-0.04039200000000065,-0.0013590000000007763,-8.670942,41.153562
0,1,0,1,1,1,-8.600157,41.182704,-0.018378000000000227,-0.04032899999999984,-8.618535,41.142375
0,0,1,1,1,1,-8.64945,41.154417,-0.000612000000000279,-0.00021600000000177033,-8.650062,41.154201
0,1,0,1,1,1,-8.649513,41.154246,0.03482100000000088,-0.013068000000004076,-8.614692,41.141178
0,0,1,1,1,1,-8.612181,41.148243,-0.06913800000000059,0.01205099999999959,-8.681319,41.160294
0,1,0,1,1,1,-8.606601,41.144517,-0.01148400000000116,0.0026370000000000005,-8.618085,41.147154
1,0,0,1,1,1,-8.600238,41.164812,-0.013437000000001476,-0.018602999999998815,-8.613675,41.146209
0,0,1,1,1,1,-8.611245,41.14602,0.006750000000000256,0.011313000000001239,-8.604495,41.157333
0,0,1,1,1,1,-8.612136,41.147829,-0.017694000000000543,0.013688999999999396,-8.62983,41.161518
0,1,0,1,1,1,-8.627724,41.175405,-0.00134999999999863,-0.016478999999996802,-8.629074,41.158926
0,0,1,1,1,1,-8.594748,41.169555,0.0022050000000000125,-0.0009810000000030072,-8.592543,41.168574
0,0,1,1,1,1,-8.648991,41.174442,0.04491900000000015,0.009450000000001069,-8.604072,41.183892
0,0,1,1,1,1,-8.590455,41.146893,-0.01410300000000042,0.014876999999998475,-8.604558,41.16177
1,0,0,1,1,1,-8.594577,41.146218,0.01047599999999882,0.01694700000000182,-8.584101,41.163165
0,1,0,1,1,1,-8.612541,41.146002,0.0026370000000000005,0.014111999999997238,-8.609904,41.160114
0,0,1,1,1,1,-8.617923,41.147199,-9.000000000369823e-06,0.0,-8.617932,41.147199
0,0,1,1,1,1,-8.663598,41.163732,-0.024542999999999537,0.030374999999999375,-8.688141,41.194107
0,1,0,1,1,1,-8.639874,41.15979,-0.030564000000000036,-0.006714000000002329,-8.670438,41.153076
0,1,0,1,1,1,-8.617635,41.146155,-0.013023000000000451,0.008612999999996873,-8.630658,41.154768
0,0,1,1,1,1,-8.611191,41.147181,-0.01745999999999981,0.01267199999999491,-8.628651,41.159853
0,1,0,1,1,1,-8.619858,41.148081,-0.027449999999999974,0.032454000000001315,-8.647308,41.180535
0,0,1,1,1,1,-8.623008,41.150133,0.02953800000000051,0.008289000000004876,-8.59347,41.158422
0,1,0,1,1,1,-8.649414,41.154363,-0.013455000000000439,0.037665000000004056,-8.662869,41.192028
0,1,0,1,1,1,-8.613936,41.141295,0.00186300000000017,0.03654000000000224,-8.612073,41.177835
0,0,1,1,1,1,-8.615997,41.147595,-0.011141999999999541,0.007739999999998304,-8.627139,41.155335
1,0,0,1,1,1,-8.607042,41.170509,0.020960999999999785,-0.02217600000000175,-8.586081,41.148333
0,1,0,1,1,1,-8.630181,41.157468,0.050364000000000075,-0.0017279999999999518,-8.579817,41.15574
0,1,0,1,1,1,-8.569998,41.166,-0.010179000000000826,-0.0065789999999950055,-8.580177,41.159421
0,0,1,1,1,1,-8.619867,41.148018,0.014075999999999311,-0.0035370000000014556,-8.605791,41.144481
0,1,0,1,1,1,-8.611101,41.149611,0.017108999999999597,0.01612800000000192,-8.593992,41.165739
0,1,0,1,1,1,-8.628849,41.160996,0.06193800000000138,0.012555000000006089,-8.566911,41.173551
0,0,1,1,1,1,-8.600598,41.158287,-0.018513000000000446,-0.008091000000000292,-8.619111,41.150196
0,0,1,1,1,1,-8.595234,41.127876,-0.01884599999999992,-0.0045000000000001705,-8.61408,41.123376
0,1,0,1,1,1,-8.605665,41.153643,0.020061000000000107,-0.004761000000002014,-8.585604,41.148882
1,0,0,1,1,1,-8.573481,41.157387,-0.014643000000001294,-0.008406000000000802,-8.588124,41.148981
0,1,0,1,1,1,-8.60292,41.179635,0.014048999999999978,0.02790000000000248,-8.588871,41.207535
1,0,0,1,1,1,-8.664264,41.152266,0.04542299999999955,0.017271000000000925,-8.618841,41.169537
1,0,0,1,1,1,-8.637867,41.162634,0.015048000000000172,-0.015830999999998596,-8.622819,41.146803
0,1,0,1,1,1,-8.58924,41.169699,-0.015831000000000373,-0.009008999999998935,-8.605071,41.16069
1,0,0,1,1,1,-8.605737,41.175027,-0.005183999999999855,-0.02709000000000117,-8.610921,41.147937
0,0,1,1,1,1,-8.659692,41.154075,0.0001889999999988845,-0.0002879999999976235,-8.659503,41.153787
0,0,1,1,1,1,-8.580042,41.159475,-0.031463999999999714,-0.010277999999999565,-8.611506,41.149197
0,1,0,1,1,1,-8.613243,41.15448,-0.016037999999999997,0.0005489999999994666,-8.629281,41.155029
0,0,1,1,1,1,-8.665938,41.156667,-0.003905999999998855,0.08026200000000472,-8.669844,41.236929
0,1,0,1,1,1,-8.600166,41.182758,-0.05818499999999993,-0.0018359999999972842,-8.658351,41.180922
0,1,0,1,1,1,-8.591202,41.162733,-0.025659000000000987,0.019583999999994717,-8.616861,41.182317
0,0,1,1,1,1,-8.639946,41.159781,-0.009638999999999953,-0.0054270000000045115,-8.649585,41.154354
0,1,0,1,1,1,-8.611173,41.149476,0.02556000000000047,-0.0005400000000008731,-8.585613,41.148936
0,1,0,1,1,1,-8.584353,41.163138,-0.04013100000000058,0.0012960000000035166,-8.624484,41.164434
0,0,1,1,1,1,-8.62758,41.152383,-0.019754999999999967,0.0019259999999974298,-8.647335,41.154309
0,1,0,1,1,1,-8.611146,41.149386,0.029961000000000126,0.029069999999997265,-8.581185,41.178456
0,1,0,1,1,1,-8.584326,41.163192,-0.037817999999999685,0.0055440000000004375,-8.622144,41.168736
0,1,0,1,1,1,-8.606448,41.144634,-0.007388999999999868,0.05958899999999545,-8.613837,41.204223
1,0,0,1,1,1,-8.646885,41.166441,0.022472999999999743,-0.007928999999997188,-8.624412,41.158512
1,0,0,1,1,1,-8.643789,41.155344,0.016605000000000203,-0.029924999999998647,-8.627184,41.125419
0,1,0,1,1,1,-8.629956,41.155254,0.013940999999999093,-0.014732999999999663,-8.616015,41.140521
0,1,0,1,1,1,-8.627949,41.157801,-0.026505000000000223,0.023147999999999058,-8.654454,41.180949
1,0,0,1,1,1,-8.623908,41.154984,-0.01963800000000049,-0.0535769999999971,-8.643546,41.101407
0,1,0,1,1,1,-8.639829,41.159745,0.0023850000000003035,0.0016649999999955867,-8.637444,41.16141
1,0,0,1,1,1,-8.583237,41.164974,-0.02253599999999878,-0.018396000000002743,-8.605773,41.146578
0,0,1,1,1,1,-8.602569,41.15565,-0.04670999999999914,-0.0012779999999992242,-8.649279,41.154372
0,0,1,1,1,1,-8.617932,41.147217,-0.022823999999999955,0.013986000000002718,-8.640756,41.161203
0,0,1,1,1,1,-8.654742,41.173578,0.05447700000000033,-0.024236999999999398,-8.600265,41.149341
0,0,1,1,1,1,-8.602623,41.151303,-0.04955400000000054,0.0005850000000009459,-8.652177,41.151888
0,1,0,1,1,1,-8.615556,41.140647,-0.020367000000000246,0.018180000000000973,-8.635923,41.158827
0,0,1,1,1,1,-8.613009,41.153625,0.012734999999999275,-0.00033299999999769625,-8.600274,41.153292
0,0,1,1,1,1,-8.616294,41.147244,0.024561000000000277,0.014417999999999154,-8.591733,41.161662
0,0,1,1,1,1,-8.612073,41.148072,-0.00401399999999974,-0.007578000000002305,-8.616087,41.140494
0,1,0,1,1,1,-8.630082,41.157405,-0.05168699999999937,0.002682000000000073,-8.681769,41.160087
1,0,0,1,1,1,-8.591229,41.15619,-0.021311999999999998,-0.008144999999998959,-8.612541,41.148045
0,1,0,1,1,1,-8.585757,41.148513,-0.05508900000000061,0.011547000000000196,-8.640846,41.16006
1,0,0,1,1,1,-8.599689,41.165154,-0.04179599999999972,0.03551399999999916,-8.641485,41.200668
1,0,0,1,1,1,-8.569431,41.162292,-0.00910799999999945,-0.006686999999999443,-8.578539,41.155605
0,1,0,1,1,1,-8.591319,41.156217,0.008549999999999613,0.0031409999999993943,-8.582769,41.159358
0,1,0,1,1,1,-8.612703,41.146029,0.004220999999999364,-0.002907000000000437,-8.608482,41.143122
0,1,0,1,1,1,-8.612406,41.146074,0.0,0.0,-8.612406,41.146074
0,1,0,1,1,1,-8.608734,41.147793,-0.007415999999999201,0.0008100000000013097,-8.61615,41.148603
0,1,0,1,1,1,-8.612172,41.172696,0.0013860000000001094,-0.022068000000004417,-8.610786,41.150628
0,1,0,1,1,1,-8.600121,41.182686,-0.012411000000000172,-0.009953999999993357,-8.612532,41.172732
1,0,0,1,1,1,-8.626347,41.152239,0.00558900000000051,-0.0025919999999999277,-8.620758,41.149647
0,1,0,1,1,1,-8.630694,41.155011,0.012437999999999505,0.0393929999999969,-8.618256,41.194404
0,0,1,1,1,1,-8.630586,41.146407,0.0033569999999993883,0.02054699999999343,-8.627229,41.166954
0,1,0,1,1,1,-8.608635,41.147775,0.013562999999999548,0.007757999999995491,-8.595072,41.155533
0,0,1,1,1,1,-8.630622,41.146416,-2.6999999999333113e-05,-4.500000000007276e-05,-8.630649,41.146371
0,1,0,1,1,1,-8.649405,41.154273,0.02507400000000004,0.023363999999993723,-8.624331,41.177637
0,1,0,1,1,1,-8.604909,41.161167,0.014048999999999978,0.00770400000000393,-8.59086,41.168871
0,0,1,1,1,1,-8.609391,41.151321,-0.06092099999999867,0.08629200000000026,-8.670312,41.237613
0,1,0,1,1,1,-8.628075,41.157486,-0.007937999999999334,-0.018954000000000804,-8.636013,41.138532
0,0,1,1,1,1,-8.606466,41.144643,-0.003051000000001025,0.0097199999999944,-8.609517,41.154363
0,1,0,1,1,1,-8.612478,41.145993,0.013175999999999632,0.01754100000000136,-8.599302,41.163534
0,0,1,1,1,1,-8.680995,41.172192,0.07661699999999882,0.011744999999997674,-8.604378,41.183937
0,1,0,1,1,1,-8.621028,41.161095,-0.0492929999999987,-0.004887000000003638,-8.670321,41.156208
0,1,0,1,1,1,-8.674083,41.153859,0.0735569999999992,0.007569000000003712,-8.600526,41.161428
0,1,0,1,1,1,-8.628804,41.160978,-0.06275699999999951,0.03727800000000059,-8.691561,41.198256
0,1,0,1,1,1,-8.600256,41.171265,-0.03465899999999955,-0.03032100000000071,-8.634915,41.140944
0,0,1,1,1,1,-8.614125,41.142798,-0.05599800000000066,0.09423900000000174,-8.670123,41.237037
0,1,0,1,1,1,-8.60571,41.153571,0.0016920000000002489,0.007812000000001262,-8.604018,41.161383
0,0,1,1,1,1,-8.599248,41.14917,-0.010251000000000232,-0.0059040000000010195,-8.609499,41.143266
0,1,0,1,1,1,-8.612442,41.146074,-0.01667699999999961,0.010350000000002524,-8.629119,41.156424
0,1,0,1,1,1,-8.613909,41.141169,0.0018539999999998003,0.0075059999999993465,-8.612055,41.148675
0,0,1,1,1,1,-8.660826,41.175396,-0.00942299999999996,0.061928999999999235,-8.670249,41.237325
0,1,0,1,1,1,-8.639865,41.159871,-0.009620999999999214,0.006938999999995588,-8.649486,41.16681
0,1,0,1,1,1,-8.619849,41.148108,-0.016703999999998942,0.013967999999998426,-8.636553,41.162076
0,1,0,1,1,1,-8.612379,41.145975,0.02664000000000044,0.002988000000001989,-8.585739,41.148963
0,1,0,1,1,1,-8.580123,41.159421,-0.012986999999998972,0.00695699999999988,-8.59311,41.166378
0,1,0,1,1,1,-8.609364,41.151249,-0.00774900000000045,-0.014301000000003228,-8.617113,41.136948
0,1,0,1,1,1,-8.58564,41.148585,-0.08458200000000105,0.08896500000000174,-8.670222,41.23755
0,1,0,1,1,1,-8.615889,41.140548,0.0033209999999996853,0.03096000000000032,-8.612568,41.171508
1,0,0,1,1,1,-8.607231,41.145669,0.0357390000000013,0.02378699999999867,-8.571492,41.169456
0,1,0,1,1,1,-8.628705,41.160969,-0.011492999999999753,0.0047969999999963875,-8.640198,41.165766
1,0,0,1,1,1,-8.577738,41.165586,0.007163999999999504,-0.0011249999999947136,-8.570574,41.164461
0,0,1,1,1,1,-8.602587,41.155758,-0.06351300000000037,-0.0034289999999970178,-8.6661,41.152329
0,1,0,1,1,1,-8.606979,41.150277,-0.007640999999999565,0.012869999999999493,-8.61462,41.163147
0,1,0,1,1,1,-8.599257,41.149161,-0.013878000000000057,0.017622000000002913,-8.613135,41.166783
0,1,0,1,1,1,-8.604171,41.161068,-0.08146800000000098,0.012393000000002985,-8.685639,41.173461
0,1,0,1,1,1,-8.609625,41.16042,-0.013734000000001245,0.07102799999999831,-8.623359,41.231448
0,1,0,1,1,1,-8.639991,41.159673,0.0012150000000001882,-0.00018000000000029104,-8.638776,41.159493
0,1,0,1,1,1,-8.610948,41.145597,-0.03769199999999984,0.020645999999999276,-8.64864,41.166243
0,0,1,1,1,1,-8.613621,41.146812,-0.033785999999999206,0.014985000000002913,-8.647407,41.161797
0,0,1,1,1,1,-8.604,41.146983,0.018269999999999342,0.0017190000000013583,-8.58573,41.148702
0,1,0,1,1,1,-8.600157,41.182749,-0.005715000000000359,-0.03829499999999797,-8.605872,41.144454
0,1,0,1,1,1,-8.613801,41.141151,0.010818000000000438,0.042704999999997995,-8.602983,41.183856
